Keuwl Accelerometer Data File
2021-04-04 11-07-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
26.3162918,0.624817,7.197174,7.313934,10.280241,44.646534,85.038353
26.3203201,0.639191,7.280975,7.469559,10.450621,44.377460,84.982918
26.3243790,0.687073,7.369568,7.603622,10.611205,44.228359,84.673653
26.3284073,0.758896,7.460541,7.706573,10.752994,44.218048,84.191780
26.3324642,0.823547,7.551529,7.799957,10.887753,44.242165,83.776093
26.3365231,0.866638,7.647293,7.883759,11.017523,44.310440,83.534477
26.3405514,0.878601,7.719116,7.955582,11.119711,44.320023,83.506454
26.3446102,0.869034,7.759811,7.996277,11.176330,44.318649,83.609978
26.3486404,0.823547,7.762207,8.022614,11.193410,44.215130,83.943741
26.3526993,0.761292,7.762207,8.068100,11.221661,44.030029,84.398537
26.3567276,0.696655,7.762207,8.139938,11.269240,43.754082,84.871468
26.3607864,0.620041,7.759811,8.226120,11.325554,43.420177,85.431534
26.3648148,0.562576,7.769394,8.317108,11.395362,43.124687,85.858482
26.3688736,0.512299,7.788544,8.398499,11.465541,42.903683,86.236740
26.3729000,0.447647,7.807709,8.482300,11.537335,42.675510,86.718597
26.3769588,0.356674,7.824463,8.580460,11.617819,42.391083,87.390007
26.3809872,0.241745,7.838821,8.695389,11.709626,42.047943,88.233589
26.3850460,0.100494,7.848404,8.851013,11.829961,41.566498,89.266403
26.3890743,-0.033585,7.867554,9.030579,11.977098,41.063049,90.244583
26.3931351,-0.150894,7.886719,9.234085,12.144605,40.505413,91.096092
26.3971634,-0.232300,7.917831,9.451950,12.332291,39.964806,91.680511
26.4012222,-0.265823,7.936996,9.684189,12.523981,39.353210,91.918213
26.4052505,-0.258636,7.970505,9.918823,12.727093,38.799164,91.858551
26.4093094,-0.213150,8.001633,10.170212,12.942363,38.204533,91.525902
26.4133377,-0.158081,8.049515,10.435974,13.180638,37.649197,91.125061
26.4173946,-0.067108,8.104584,10.692154,13.416816,37.162842,90.474411
26.4214535,0.040634,8.154861,10.910019,13.621010,36.777180,89.714508
26.4254818,0.145981,8.205139,11.048889,13.763124,36.602699,88.980736
26.4295425,0.224991,8.214722,11.101563,13.812203,36.510265,88.431129
26.4335709,0.277664,8.205139,11.089584,13.797836,36.513268,88.061836
26.4376297,0.287247,8.150070,11.068039,13.748005,36.383457,87.981461
26.4416580,0.299210,8.061493,11.046494,13.678531,36.139938,87.874390
26.4457169,0.287247,7.934601,11.041702,13.599985,35.718922,87.926697
26.4497452,0.260910,7.788544,11.017761,13.495205,35.271946,88.081352
26.4538021,0.196259,7.659256,10.972275,13.382584,34.926006,88.532188
26.4578304,0.100494,7.522797,10.862137,13.213197,34.707726,89.234650
26.4618893,-0.009644,7.412659,10.663422,12.986769,34.805050,90.074539
26.4659176,-0.153290,7.307312,10.373718,12.689930,35.167038,91.201752
26.4699764,-0.306519,7.178024,10.057693,12.360226,35.539558,92.445183
26.4740067,-0.490875,7.034378,9.820663,12.090032,35.679306,93.991760
26.4780655,-0.696777,6.859604,9.693771,11.895750,35.423153,95.800034
26.4820938,-0.926620,6.665665,9.717712,11.820476,34.703587,97.914192
26.4861526,-1.173218,6.462158,9.880524,11.864261,33.612839,100.290085
26.4901810,-1.422226,6.277802,10.175003,12.040108,32.318169,102.764801
26.4942379,-1.673615,6.088669,10.562866,12.306381,30.871048,105.369522
26.4982662,-1.908249,5.899521,10.993820,12.621800,29.422798,107.924232
26.5023251,-2.106964,5.715164,11.408020,12.932336,28.099442,110.237015
26.5063534,-2.276947,5.547577,11.759964,13.200638,27.018070,112.315201
26.5104122,-2.415817,5.394348,12.018539,13.393299,26.187502,114.124855
26.5144730,-2.513977,5.245911,12.183731,13.501221,25.522387,115.604958
26.5185013,-2.573837,5.128586,12.224442,13.504222,25.145571,116.650291
26.5225601,-2.600174,5.028030,12.174164,13.425806,24.936802,117.345100
26.5265884,-2.602554,4.956207,12.035294,13.273492,24.944536,117.704414
26.5306473,-2.616928,4.903534,11.817429,13.059272,25.189217,118.088043
26.5346756,-2.645660,4.858047,11.527725,12.786265,25.634668,118.572418
26.5387325,-2.686356,4.814957,11.144653,12.433969,26.323202,119.157974
26.5427608,-2.736633,4.779037,10.677780,12.014297,27.282648,119.796867
26.5468197,-2.798889,4.750305,10.148666,11.549659,28.514257,120.506676
26.5508480,-2.856354,4.731155,9.588425,11.067090,29.958107,121.120758
26.5549088,-2.916199,4.704819,9.025787,10.587935,31.519794,121.791969
26.5589371,-2.990417,4.683273,8.496674,10.152296,33.183559,122.559517
26.5629959,-2.990417,4.642563,8.005859,9.725727,34.597305,122.786827
26.5670242,-3.069427,4.599472,7.570114,9.374601,36.146332,123.716904
26.5710831,-3.117310,4.546799,7.187042,9.057846,37.489922,124.434746
26.5751114,-3.141251,4.484558,6.868607,8.783876,38.559967,125.009682
26.5791683,-3.122101,4.419907,6.638763,8.564828,39.184151,125.236336
26.5831966,-2.988022,4.348083,6.535812,8.399461,38.910976,124.497017
26.5872555,-2.873108,4.261887,6.562149,8.335480,38.070267,123.985481
26.5912838,-2.731842,4.178101,6.677078,8.336838,36.782665,123.178581
26.5953445,-2.573837,4.077530,6.859039,8.384349,35.107288,122.261131
26.5994034,-2.396652,3.962616,7.084091,8.463488,33.173450,121.166206
26.6034317,-2.200333,3.859665,7.309143,8.553482,31.292974,119.686768
26.6074905,-1.968094,3.759109,7.541382,8.653134,29.364210,117.634453
26.6115189,-1.707123,3.668121,7.807144,8.793229,27.394615,114.957001
26.6155777,-1.415039,3.596298,8.065704,8.943785,25.601360,111.478195
26.6196041,-1.125336,3.548416,8.317108,9.112185,24.112410,107.595772
26.6236629,-0.830856,3.522079,8.532578,9.268238,22.982285,103.273376
26.6276913,-0.550735,3.536453,8.685806,9.394309,22.394636,98.851631
26.6317501,-0.270615,3.569962,8.752853,9.456759,22.246166,94.334915
26.6357784,-0.004852,3.603485,8.724121,9.439037,22.443027,90.077148
26.6398392,0.215408,3.641785,8.611588,9.352456,22.959103,86.614952
26.6438675,0.404556,3.680099,8.417664,9.195861,23.740921,83.726616
26.6479263,0.543427,3.711227,8.154297,8.975582,24.701422,81.669510
26.6519547,0.651154,3.749527,7.828690,8.704673,25.925102,80.148109
26.6560135,0.722992,3.795013,7.471954,8.411595,27.340576,79.213776
26.6600418,0.749329,3.850082,7.093658,8.105839,28.939699,78.986397
26.6640987,0.744537,3.902756,6.710587,7.798577,30.628521,79.199333
26.6681271,0.694260,3.955429,6.353851,7.516571,32.294571,80.044807
26.6721859,0.694260,4.003311,6.028244,7.269678,33.980156,80.161537
26.6762142,0.584122,4.032043,5.755310,7.051394,35.294346,81.756912
26.6802750,0.531448,4.065567,5.518280,6.874786,36.612843,82.552559
26.6843033,0.471588,4.084717,5.305191,6.712106,37.777893,83.414253
26.6883621,0.411743,4.118240,5.075348,6.548938,39.196068,84.290520
26.6923904,0.318359,4.151764,4.835938,6.381598,40.729877,85.615112
26.6964493,0.220200,4.192459,4.618057,6.241126,42.273716,86.993431
26.7004776,0.134018,4.242737,4.428925,6.134668,43.784275,88.190765
26.7045345,0.052612,4.288223,4.278091,6.057532,45.069927,89.297073
26.7085629,0.004730,4.326538,4.184708,6.019197,45.954697,89.937355
26.7126217,0.002335,4.360046,4.153580,6.021813,46.389233,89.969322
26.7166824,0.002335,4.403152,4.196686,6.082757,46.375313,89.969620
26.7207108,0.023880,4.455826,4.311600,6.200391,45.942852,89.692940
26.7247696,0.038239,4.532440,4.479202,6.372419,45.339500,89.516624
26.7287979,0.050217,4.611450,4.658768,6.555312,44.709251,89.376099
26.7328568,0.081345,4.695236,4.800018,6.715060,44.372051,89.007454
26.7368851,0.105286,4.788620,4.888611,6.844011,44.414932,88.740463
26.7409420,0.134018,4.874802,4.972397,6.964653,44.442982,88.425224
26.7449703,0.157959,4.960999,5.051407,7.081891,44.497169,88.176308
26.7490292,0.193863,5.044800,5.111267,7.184194,44.646160,87.799309
26.7530575,0.241745,5.123810,5.173523,7.285411,44.755241,87.298744
26.7571163,0.280060,5.212387,5.221405,7.383121,44.991772,86.924477
26.7611465,0.308792,5.286606,5.230972,7.443563,45.351852,86.657135
26.7652054,0.354279,5.353653,5.192673,7.466657,45.937061,86.213966
26.7692337,0.387802,5.408707,5.132813,7.466610,46.572556,85.898933
26.7732925,0.387802,5.458984,5.065781,7.457415,47.211464,85.936577
26.7773209,0.356674,5.502090,4.996338,7.440673,47.817825,86.290977
26.7813797,0.284851,5.545181,4.934097,7.428020,48.374828,87.059349
26.7854061,0.198654,5.597855,4.874237,7.425202,48.970688,87.967567
26.7894650,0.138794,5.679260,4.800018,7.437301,49.804485,88.600044
26.7934933,0.131622,5.789398,4.673126,7.441274,51.097221,88.697601
26.7975521,0.169922,5.906708,4.469620,7.409154,52.896523,88.352188
26.8016129,0.210632,6.052750,4.249359,7.398459,54.945362,88.006943
26.8056412,0.208237,6.189224,4.060211,7.405077,56.749470,88.073006
26.8097000,0.232178,6.304138,3.945297,7.440526,57.978035,87.890785
26.8137283,0.292023,6.399918,3.928528,7.515155,58.483276,87.387459
26.8177872,0.342300,6.464554,3.997955,7.608631,58.301460,86.969002
26.8218155,0.423706,6.498077,4.141617,7.717352,57.543243,86.269318
26.8258724,0.512299,6.505264,4.349915,7.842364,56.312096,85.497169
26.8299007,0.605667,6.495682,4.630035,7.999871,54.636364,84.673058
26.8339596,0.694260,6.510040,4.974792,8.222602,52.770123,83.912727
26.8379879,0.770874,6.553146,5.396179,8.523891,50.723366,83.290894
26.8420486,0.880997,6.620178,5.879807,8.898035,48.639214,82.419762
26.8460770,0.993530,6.708771,6.399353,9.324507,46.662540,81.576050
26.8501358,1.086899,6.794952,6.921280,9.759961,44.834171,80.912140
26.8541641,1.175491,6.866776,7.407303,10.168703,43.244125,80.285957
26.8582230,1.261688,6.926636,7.819107,10.521814,42.001019,79.676743
26.8622513,1.333511,6.986496,8.139938,10.809625,41.146736,79.193939
26.8663082,1.374207,7.036774,8.391327,11.037164,40.511173,78.949821
26.8703365,1.412521,7.103806,8.554123,11.208581,40.254986,78.753983
26.8743954,1.479553,7.175629,8.640320,11.328454,40.296349,78.349380
26.8784237,1.580109,7.225906,8.671448,11.397565,40.463829,77.665138
26.8824825,1.718979,7.285767,8.681015,11.462867,40.771828,76.724609
26.8865128,1.900940,7.345627,8.700180,11.544044,41.092361,75.490997
26.8905716,2.039795,7.395905,8.776794,11.657285,41.157600,74.581108
26.8946304,2.123596,7.465332,8.896500,11.806293,41.102146,74.121010
26.8986588,2.207397,7.549133,9.042542,11.984556,41.016888,73.700867
26.9027176,2.276825,7.628143,9.116760,12.103215,41.127209,73.380852
26.9067440,2.319916,7.709534,9.090424,12.143093,41.530006,73.252663
26.9108028,2.288788,7.757431,8.980301,12.085615,42.007519,73.561592
26.9148312,2.171478,7.778976,8.824677,11.962554,42.464848,74.403084
26.9188900,2.008667,7.798126,8.681015,11.840842,42.849579,75.555557
26.9229183,1.821930,7.783768,8.590042,11.734364,42.942177,76.826073
26.9269791,1.606445,7.764603,8.558914,11.667250,42.812248,78.310799
26.9310074,1.405334,7.747849,8.537369,11.614249,42.686272,79.719246
26.9350662,1.242523,7.731094,8.499069,11.556292,42.654785,80.869637
26.9390945,1.120422,7.690384,8.446396,11.477759,42.617321,81.710823
26.9431534,1.055786,7.628143,8.412872,11.405248,42.469940,82.119942
26.9471817,1.034225,7.551529,8.432022,11.366364,42.111618,82.201530
26.9512386,1.053391,7.472519,8.532578,11.390920,41.490257,81.975967
26.9552670,1.130005,7.407867,8.681015,11.467931,40.801163,81.326889
26.9593258,1.237732,7.352798,8.874954,11.591395,40.035126,80.444710
26.9633541,1.364624,7.312103,9.092819,11.747698,39.284763,79.428764
26.9674149,1.546585,7.264221,9.303513,11.904461,38.600517,77.980927
26.9714432,1.800369,7.228302,9.468719,12.047669,38.192497,76.013802
26.9755020,2.085281,7.221130,9.581238,12.177571,38.113110,73.892609
26.9795303,2.324707,7.233093,9.638702,12.272999,38.246166,72.182663
26.9835892,2.497086,7.237885,9.665039,12.330263,38.385841,70.965454
26.9876175,2.640747,7.230698,9.696167,12.380315,38.446205,69.937134
26.9916744,2.746078,7.216339,9.753616,12.439837,38.365894,69.166367
26.9957333,2.865799,7.175629,9.839813,12.510970,38.140854,68.229248
26.9997616,2.992691,7.127747,9.961914,12.609548,37.811733,67.224174
27.0038204,3.078873,7.053528,10.139084,12.729208,37.200829,66.418678
27.0078506,3.035782,6.945786,10.364151,12.840386,36.181343,66.391388
27.0119095,2.894531,6.785385,10.577225,12.895638,34.893452,66.897720
27.0159378,2.667084,6.572296,10.725662,12.858781,33.476521,67.912338
27.0199966,2.341461,6.275421,10.790314,12.700166,31.829645,69.538643
27.0240250,1.826706,5.901917,10.711304,12.365335,29.975807,72.802147
27.0280838,1.276047,5.552368,10.443161,11.896079,28.614023,77.057014
27.0321102,0.768478,5.303375,10.045715,11.385638,28.077152,81.755020
27.0361691,0.284851,5.107040,9.593216,10.871651,28.065954,86.807571
27.0401974,-0.134140,4.910721,9.195770,10.425707,28.111969,91.564690
27.0442562,-0.375946,4.685669,8.910858,10.074732,27.812901,94.587196
27.0482845,-0.419052,4.458221,8.764816,9.842426,27.062120,95.369759
27.0523453,-0.292160,4.293015,8.724121,9.727571,26.253618,93.893250
27.0563736,-0.107803,4.230759,8.774399,9.741715,25.749285,91.459633
27.0604324,0.107681,4.240341,8.918045,9.875404,25.437254,88.545319
27.0644608,0.289642,4.273865,9.135925,10.090340,25.121031,86.122963
27.0685196,0.466812,4.340897,9.368164,10.335560,24.987329,83.862106
27.0725479,0.648758,4.429489,9.564484,10.560331,25.082382,81.667511
27.0766048,0.988739,4.501312,9.727280,10.763800,25.350819,77.611397
27.0806332,1.491531,4.494125,9.847000,10.926355,25.681707,71.639786
27.0846920,2.061340,4.415115,9.937973,11.068228,26.118830,64.972946
27.0887527,2.525818,4.278656,10.007416,11.172959,26.403868,59.445381
27.0927811,2.731720,4.132599,10.064865,11.217939,26.206076,56.534603
27.0968399,2.765244,4.032043,10.050507,11.176611,25.941057,55.557011
27.1008682,2.700592,3.988953,9.899673,11.009472,25.947411,55.901299
27.1049271,2.571304,3.984161,9.624344,10.729079,26.229166,57.162548
27.1089554,2.468353,4.003311,9.298721,10.420436,26.829397,58.342934
27.1130123,2.401321,4.055984,8.982697,10.144269,27.687538,59.372601
27.1170406,2.425262,4.156540,8.719330,9.959188,28.895077,59.737247
27.1210995,2.439621,4.281036,8.558914,9.875932,29.929070,60.322617
27.1251278,2.418076,4.424698,8.463150,9.851394,30.786390,61.343613
27.1291885,2.415680,4.491730,8.341049,9.776720,31.443596,61.728363
27.1332169,2.420471,4.474976,8.144714,9.603148,31.991190,61.591473
27.1372757,2.430054,4.455826,7.900513,9.390295,32.717186,61.393471
27.1413040,2.425262,4.467789,7.673065,9.204290,33.525505,61.505436
27.1453629,2.427658,4.525253,7.436035,9.036927,34.628891,61.787823
27.1493912,2.449203,4.611450,7.167892,8.868075,36.071728,62.026627
27.1534481,2.415680,4.709610,6.868607,8.671430,37.618160,62.845547
27.1574764,2.319916,4.781433,6.542999,8.429410,39.085060,64.117683
27.1615353,2.185837,4.843674,6.205414,8.169836,40.575298,65.711456
27.1655636,2.042191,4.908325,5.846283,7.901976,42.281296,67.409431
27.1696224,1.924881,4.980148,5.422516,7.609910,44.556427,68.867943
27.1736832,1.800369,5.085495,4.984375,7.344902,47.264336,70.504997
27.1777115,1.671097,5.190842,4.598907,7.133537,49.857693,72.154984
27.1817703,1.563354,5.243515,4.299637,6.958837,51.839451,73.398048
27.1857986,1.558563,5.231537,4.108093,6.831876,53.036034,73.410316
27.1898575,1.587296,5.183655,4.009933,6.743097,53.510719,72.974800
27.1938858,1.625595,5.128586,3.976410,6.690052,53.531799,72.413078
27.1979427,1.642365,5.085495,3.966843,6.655483,53.414173,72.102097
27.2019711,1.651932,5.075912,3.971619,6.653384,53.349510,71.972763
27.2060299,1.704605,5.104645,4.036270,6.727150,53.130318,71.534180
27.2100582,1.793198,5.157318,4.141617,6.853209,52.819176,70.827454
27.2141190,1.879379,5.226761,4.237381,6.986164,52.660332,70.223007
27.2181473,1.941635,5.279419,4.278091,7.067127,52.745903,69.807770
27.2222061,2.001495,5.286606,4.256531,7.076174,53.020447,69.263466
27.2262344,2.037399,5.269852,4.199081,7.039504,53.380188,68.862793
27.2302933,2.054169,5.255478,4.167953,7.015090,53.548576,68.651344
27.2343216,2.068527,5.281815,4.211044,7.064649,53.410862,68.613106
27.2383785,2.121201,5.310547,4.383423,7.205262,52.528687,68.226669
27.2424068,2.209778,5.327316,4.689880,7.433599,50.883221,67.471260
27.2464657,2.334290,5.315338,5.029861,7.681226,49.093594,66.290787
27.2504940,2.473145,5.279419,5.353073,7.914803,47.441948,64.899254
27.2545547,2.573700,5.260269,5.647568,8.135686,46.038708,63.928814
27.2586136,2.609619,5.238724,5.884598,8.299568,44.844395,63.520256
27.2626419,2.528214,5.241119,6.049789,8.394114,43.886208,64.248245
27.2667007,2.293579,5.272247,6.102463,8.384339,43.294331,66.489578
27.2707291,1.891357,5.339279,6.047394,8.285898,43.126881,70.494095
27.2747860,1.321533,5.411102,5.853470,8.080197,43.579247,76.275528
27.2788143,0.713409,5.447021,5.556595,7.813753,44.673065,82.538307
27.2828732,0.160355,5.442230,5.230972,7.550275,46.146347,88.312279
27.2869015,-0.306519,5.379990,4.941284,7.311261,47.480145,93.260834
27.2909603,-0.744659,5.293793,4.697067,7.116263,48.696552,98.007065
27.2949886,-1.043930,5.229141,4.481598,6.965517,49.954350,101.289932
27.2990494,-1.276169,5.205200,4.304413,6.873913,51.230022,103.775589
27.3030777,-1.489258,5.226761,4.223022,6.882648,52.151531,105.903809
27.3071365,-1.721497,5.291397,4.282867,7.021780,52.414803,108.021713
27.3111649,-1.956131,5.377594,4.464828,7.258075,52.036942,109.989151
27.3152237,-2.094986,5.482925,4.728195,7.537059,51.146866,110.911491
27.3192501,-2.056686,5.593063,5.032257,7.799739,49.820618,110.189529
27.3233089,-1.886688,5.696014,5.341110,8.033158,48.326653,108.326393
27.3273678,-1.680786,5.810944,5.676300,8.295329,46.821255,106.132248
27.3313961,-1.517990,5.961777,6.033035,8.616530,45.559361,104.285133
27.3354568,-1.355179,6.117401,6.365829,8.932127,44.545868,102.490929
27.3394852,-1.144485,6.258652,6.650742,9.203963,43.730820,100.362869
27.3435440,-0.873947,6.366394,6.882980,9.416484,43.033890,97.816429
27.3475723,-0.560303,6.411880,7.084091,9.571338,42.257000,94.994110
27.3516312,-0.225113,6.452591,7.299561,9.745265,41.493004,91.998077
27.3556595,0.114853,6.505264,7.541382,9.960125,40.785770,88.988525
27.3597164,0.411743,6.612991,7.804749,10.237934,40.329407,86.437202
27.3637447,0.660736,6.747070,8.080078,10.547379,39.997318,84.406898
27.3678036,0.842697,6.897903,8.314713,10.836312,39.887875,83.034851
27.3718319,1.005508,7.055923,8.511032,11.101116,39.943085,81.889641
27.3758926,1.118027,7.230698,8.637924,11.320189,40.265759,81.210403
27.3799210,1.206619,7.427017,8.702576,11.504405,40.847248,80.772148
27.3839798,1.268860,7.623352,8.709747,11.644106,41.582901,80.550102
27.3880081,1.302383,7.824463,8.669052,11.750357,42.458267,80.549744
563.9947510,0.892975,4.482162,8.788757,9.906031,27.474926,78.732574
563.9987793,0.936066,4.462997,8.865372,9.969422,27.220058,78.154533
564.0028076,0.967194,4.441452,8.910858,10.003267,27.026714,77.714775
564.0068359,0.974380,4.407944,8.920441,9.997683,26.842537,77.535156
564.0108643,0.983948,4.391174,8.918045,9.989099,26.775600,77.370132
564.0149536,0.986343,4.393570,8.898895,9.973298,26.839844,77.347046
564.0189209,0.974380,4.395966,8.867767,9.945413,26.919436,77.502258
564.0230103,0.936066,4.400757,8.824677,9.905443,27.014500,77.991829
564.0269775,0.897766,4.398361,8.762421,9.845384,27.126381,78.463615
564.0310669,0.878601,4.407944,8.702576,9.794730,27.315180,78.727417
564.0350952,0.873825,4.410324,8.664261,9.761350,27.425699,78.793030
564.0391235,0.861847,4.407944,8.647507,9.744338,27.446808,78.937019
564.0431519,0.854660,4.410324,8.678619,9.772402,27.367743,79.032806
564.0471802,0.852280,4.422302,8.716934,9.811630,27.323536,79.091522
564.0512085,0.869034,4.422302,8.740875,9.834373,27.276075,78.882378
564.0552368,0.895370,4.417511,8.740875,9.834581,27.278439,78.542130
564.0592651,0.904938,4.415115,8.712143,9.808853,27.353096,78.416878
564.0633545,0.928894,4.431885,8.659470,9.771942,27.605829,78.162529
564.0673828,0.940857,4.446243,8.582855,9.711833,27.901627,78.052055
564.0714111,0.921707,4.448639,8.487091,9.626559,28.160034,78.294586
564.0755005,0.892975,4.453430,8.391327,9.541740,28.425890,78.661758
564.0794678,0.873825,4.453430,8.288376,9.449539,28.703169,78.898804
564.0835571,0.857056,4.455826,8.192596,9.365232,28.980049,79.112411
564.0875854,0.857056,4.470184,8.118378,9.307263,29.277357,79.146553
564.0916138,0.871429,4.510880,8.063324,9.280335,29.673422,79.066063
564.0956421,0.878601,4.556381,8.048950,9.290756,29.963974,79.085686
564.0996704,0.878601,4.587494,8.084869,9.337138,30.016315,79.157951
564.1036987,0.878601,4.606659,8.125565,9.381794,29.991539,79.201996
564.1077881,0.890579,4.623413,8.130356,9.395306,30.075745,79.097008
564.1118164,0.897766,4.632996,8.120773,9.392422,30.161898,79.033333
564.1158447,0.919312,4.621017,8.111206,9.380330,30.151110,78.748398
564.1199341,0.955215,4.597076,8.108810,9.370078,30.072262,78.261681
564.1239014,0.991135,4.575531,8.142319,9.392294,29.897924,77.777634
564.1279907,1.036621,4.573135,8.211761,9.456277,29.727612,77.228233
564.1320190,1.082123,4.597076,8.305130,9.554019,29.624771,76.754074
564.1360474,1.096481,4.635391,8.393723,9.651098,29.574251,76.691559
564.1400757,1.070145,4.654541,8.353012,9.621995,29.759510,77.051910
564.1441040,0.921707,4.618622,8.118378,9.385589,30.119200,78.714134
564.1481323,0.816360,4.587494,8.025009,9.279673,30.140760,79.909645
564.1522217,0.948044,4.673691,7.819107,9.158636,31.379032,78.533310
564.1563110,1.036621,4.764679,7.538986,8.978477,32.894382,77.725800
564.1602783,1.029449,4.822128,7.354630,8.854562,33.839226,77.949142
564.1643677,0.957611,4.843674,7.232529,8.757150,34.320171,78.816643
564.1683960,0.866638,4.829315,7.134369,8.658669,34.517139,79.826347
564.1724854,0.794815,4.807770,7.060150,8.578584,34.614044,80.612831
564.1764526,0.734955,4.781433,7.012268,8.519047,34.600822,81.261452
564.1805420,0.749329,4.793396,7.031418,8.542773,34.605309,81.115135
564.1845093,0.732559,4.812561,7.134369,8.636932,34.306900,81.344978
564.1885986,0.620041,4.798187,7.321121,8.775299,33.458294,82.636818
564.1926880,0.481171,4.791016,7.507858,8.919265,32.673820,84.264908
564.1966553,0.373428,4.774246,7.663483,9.036695,32.000824,85.527588
564.2007446,0.318359,4.767059,7.821503,9.165267,31.418211,86.179276
564.2047729,0.280060,4.759888,8.034592,9.342892,30.686962,86.632744
564.2088623,0.272873,4.726364,8.317108,9.570124,29.649246,86.695740
564.2128296,0.296814,4.637787,8.707352,9.869911,28.089674,86.338120
564.2169189,0.435684,4.405548,9.468719,10.452527,25.058138,84.352127
564.2208862,0.545822,4.202042,10.151062,10.999961,22.657049,82.599030
564.2249756,0.751709,4.240341,10.740036,11.571255,21.849415,79.947296
564.2290039,1.584900,4.577927,11.159027,12.165246,23.467314,70.903908
564.2330933,2.288788,4.841293,11.484634,12.671760,24.998718,64.696915
564.2371216,2.379776,4.822128,11.630676,12.813622,24.813227,63.733128
564.2411499,2.238510,4.712006,11.578003,12.698979,24.254879,64.589233
564.2452393,2.104446,4.618622,11.388870,12.468630,24.020214,65.503914
564.2492676,2.135559,4.582718,11.015366,12.120239,24.654381,65.014351
564.2532959,2.343857,4.664124,10.500610,11.726488,26.432322,63.319153
564.2573242,2.576096,4.767059,10.048111,11.416026,28.336412,61.613430
564.2613525,2.832275,4.872406,9.643494,11.169561,30.302603,59.831039
564.2653809,3.160278,5.020859,9.186203,10.935388,32.855270,57.812462
564.2694702,3.528992,5.085495,8.216553,10.287263,36.992790,55.241951
564.2735596,3.528992,5.102249,7.625183,9.830063,39.131432,55.330170
564.2775269,3.710953,5.157318,7.476730,9.811758,40.357624,54.263065
564.2816162,3.524200,5.214783,7.560532,9.837459,39.776569,55.948795
564.2856445,3.208160,5.260269,7.718552,9.876171,38.598866,58.621605
564.2897339,2.808334,5.296188,7.859802,9.884981,37.332874,62.064972
564.2937012,2.363007,5.289001,7.936417,9.825684,36.126083,65.925987
564.2977905,1.908112,5.245911,7.965149,9.726462,35.023640,70.011993
564.3017578,1.458008,5.171692,7.936417,9.584305,34.099636,74.255753
564.3058472,1.043808,5.068741,7.864594,9.414536,33.345924,78.363724
564.3098755,0.682281,4.960999,7.749680,9.226839,32.869781,82.169289
564.3139648,0.387802,4.879593,7.591660,9.032946,32.813263,85.456009
564.3179932,0.148376,4.843674,7.424072,8.865666,33.133858,88.245407
564.3220215,-0.016830,4.834106,7.237320,8.703314,33.740768,90.199478
564.3261108,-0.100616,4.865234,7.031418,8.551109,34.686176,91.184746
564.3301392,-0.103012,4.901138,6.815933,8.395756,35.724804,91.204063
564.3341675,-0.016830,4.946625,6.622009,8.265615,36.759800,90.194946
564.3381958,0.145981,5.006485,6.442444,8.160348,37.862915,88.329826
564.3422241,0.351883,5.056763,6.284424,8.073949,38.889503,86.019402
564.3462524,0.605667,5.107040,6.147949,8.015359,39.912868,83.236626
564.3503418,0.876221,5.157318,6.059372,8.005103,40.804947,80.357605
564.3544312,1.141968,5.190842,6.030640,8.038504,41.390633,77.592766
564.3584595,1.347870,5.200424,6.078522,8.112311,41.470577,75.469551
564.3624878,1.472366,5.154922,6.200623,8.196877,40.846760,74.059418
564.3665161,1.477158,5.071136,6.401733,8.299434,39.525105,73.759827
564.3706055,1.398148,4.960999,6.669891,8.429340,37.695568,74.260681
564.3746338,1.259293,4.824524,6.993103,8.588675,35.489319,75.371109
564.3786621,1.158737,4.515671,7.450394,8.788761,32.035641,75.608215
564.3826904,1.031845,4.173309,8.123169,9.190598,27.888874,76.112221
564.3867188,0.840302,3.907547,8.896500,9.753088,24.192661,77.863609
564.3907471,0.576935,3.720795,9.660248,10.368103,21.294264,81.186081
564.3948364,0.289642,3.615448,10.306686,10.926259,19.387506,85.419678
564.3989258,0.289642,3.584335,10.775940,11.360116,18.454277,85.380089
564.4028931,-0.203568,3.567566,10.986633,11.553141,18.016941,93.265793
564.4069824,-0.308914,3.550812,10.900452,11.468371,18.106680,94.972107
564.4110107,-0.469330,3.450256,10.488647,11.051528,18.365183,97.746262
564.4151001,-0.675232,3.337723,10.069656,10.629878,18.684414,101.436760
564.4190674,-0.857193,3.256332,9.710526,10.277781,19.124720,104.747894
564.4231567,-0.945770,3.285049,9.413651,10.015131,19.958042,106.061180
564.4271240,-0.931412,3.447861,9.200562,9.869428,21.215103,105.117157
564.4312134,-0.792542,3.725586,9.085648,9.851756,22.744762,102.009476
564.4352417,-0.589035,4.060776,9.047333,9.934340,24.395920,98.253464
564.4393311,-0.359192,4.379211,9.061707,10.070801,25.868210,94.689018
564.4433594,-0.088654,4.625809,9.095215,10.204357,26.962055,91.097939
564.4473877,0.177109,4.798187,9.100006,10.289027,27.817570,87.886078
564.4514771,0.450043,4.874802,9.059311,10.297443,28.386198,84.725395
564.4555054,0.773270,4.812561,8.949173,10.190505,28.575527,80.871887
564.4595337,1.022263,4.680878,8.822281,10.039336,28.505493,77.680534
564.4635620,1.074936,4.580322,8.683411,9.876055,28.449326,76.792519
564.4675903,0.969589,4.508499,8.479904,9.652743,28.538435,77.862938
