Keuwl Accelerometer Data File
2021-04-09 15-36-29

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
120.7208328,-0.216511,2.330830,-0.562930,0.140885,11.669292,18.006996
120.7408905,-0.436784,2.347590,-0.723347,0.036355,12.389233,20.012474
120.7609558,-0.278762,2.426601,-0.936437,-0.087775,13.454391,18.515007
120.7810211,-0.115951,2.510401,-0.744895,0.107071,13.083042,17.004189
120.8010788,-0.127923,2.541526,-0.967563,-0.043790,14.037666,17.097984
120.8211441,-0.192568,2.517583,-1.206990,-0.238734,14.855904,17.686256
120.8412018,-0.108769,2.486458,-1.199807,-0.256554,14.670696,16.949623
120.8612671,-0.101586,2.519978,-1.005871,-0.087717,14.080551,16.871712
120.8813324,-0.068066,2.464910,-1.020236,-0.135108,13.884232,16.591164
120.9014206,-0.180597,2.508007,-1.171076,-0.218346,14.672050,17.584122
120.9215164,-0.305099,2.555892,-1.149528,-0.165355,14.836803,18.664818
120.9416428,-0.455939,2.476881,-1.089671,-0.162844,14.319111,20.068893
120.9617386,-0.522978,2.364350,-1.020236,-0.177402,13.589848,20.780334
120.9818344,-0.369745,2.381110,-1.048968,-0.198582,13.703724,19.373398
121.0019302,-0.250031,2.419418,-1.063334,-0.191030,13.887192,18.259438
121.0220261,-0.321859,2.529555,-1.132768,-0.169075,14.662556,18.831642
121.0421219,-0.362562,2.527161,-1.080093,-0.128587,14.466122,19.195290
121.0621872,-0.252425,2.479275,-0.898129,-0.025917,13.538162,18.244125
121.0822754,-0.053700,2.488852,-0.855032,0.006700,13.376217,16.453506
121.1023712,-0.058489,2.596594,-0.984323,-0.022803,14.328598,16.460716
121.1224670,-0.135106,2.625326,-1.127979,-0.110460,15.011871,17.125671
121.1425934,-0.240454,2.503218,-0.883763,-0.000104,13.587296,18.122414
121.1627274,-0.343408,2.333224,-0.874186,-0.095474,12.831356,19.170677
121.1828537,-0.427207,2.405053,-0.912494,-0.075012,13.326294,19.874313
121.2029800,-0.199751,2.426601,-1.058545,-0.184834,13.886742,17.799553
121.2231140,-0.199751,2.484064,-1.132768,-0.204216,14.424103,17.768364
121.2432404,-0.305099,2.400264,-1.118402,-0.242843,14.028015,18.771667
121.2633743,-0.408053,2.428995,-1.022631,-0.145529,13.833778,19.680824
121.2835007,-0.367350,2.553498,-1.003477,-0.053073,14.294453,19.217873
121.3036270,-0.240454,2.625326,-1.147133,-0.120915,15.111324,18.051559
121.3237534,-0.307493,2.663634,-1.036997,-0.009813,14.878349,18.614685
121.3438797,-0.302705,2.457726,-0.749684,0.077354,12.919041,18.710060
121.3640060,-0.228482,2.385899,-0.546170,0.188394,11.859085,18.083969
121.3841400,-0.202145,2.462515,-0.565324,0.219706,12.256226,17.801567
121.4042664,-0.211722,2.455332,-0.816723,0.019949,13.122967,17.891876
121.4243927,-0.381716,2.460121,-1.029814,-0.132582,13.988064,19.418404
121.4445190,-0.422419,2.345196,-0.907706,-0.109426,13.039883,19.883530
121.4646530,-0.312282,2.328436,-0.969957,-0.174302,13.150730,18.888733
121.4847870,-0.235665,2.395475,-1.187836,-0.302071,14.249512,18.143639
121.5048828,-0.329042,2.486458,-1.427263,-0.418117,15.625576,18.926254
121.5249710,-0.494247,2.469698,-1.314733,-0.334886,15.173672,20.417740
121.5450363,-0.321859,2.417024,-0.977140,-0.123078,13.577423,18.911644
121.5651016,-0.115951,2.436178,-0.867003,-0.034358,13.198162,17.035469
121.5851517,-0.178203,2.558286,-1.001082,-0.056798,14.247986,17.537560
121.6052170,-0.424813,2.606172,-1.034602,-0.039120,14.663288,19.682579
121.6253128,-0.360168,2.503218,-0.850243,0.031424,13.504089,19.192062
121.6454010,-0.194963,2.371533,-0.668278,0.082333,12.214241,17.786201
121.6654968,-0.223694,2.369138,-0.795175,-0.017126,12.665218,18.050224
121.6855621,-0.202145,2.508007,-1.113614,-0.174019,14.457798,17.776962
121.7056274,-0.372139,2.584623,-1.044179,-0.063475,14.585236,19.236664
121.7256851,-0.458333,2.460121,-0.900523,-0.028869,13.539295,20.105392
121.7457504,-0.336225,2.371533,-0.864609,-0.064335,12.965092,19.075737
121.7658081,-0.044123,2.342802,-0.991506,-0.191678,13.225567,16.414932
121.7858734,-0.137500,2.412235,-1.032208,-0.176108,13.708038,17.241692
121.8059692,-0.281156,2.371533,-1.192625,-0.319139,14.174572,18.573532
121.8260651,-0.441573,2.395475,-1.374589,-0.432155,15.054573,20.012772
121.8461609,-0.470304,2.424207,-1.439235,-0.459736,15.453625,20.245842
121.8662567,-0.470304,2.402658,-1.226144,-0.313543,14.518883,20.265968
121.8863449,-0.281156,2.452938,-1.111219,-0.204522,14.227741,18.519264
121.9064407,-0.290734,2.448150,-0.890946,-0.038472,13.386234,18.608757
121.9265366,-0.285945,2.378716,-0.723347,0.047560,12.469322,18.612335
121.9466324,-0.247637,2.381110,-0.742501,0.032398,12.536282,18.261528
121.9667282,-0.108769,2.472092,-0.785598,0.051126,13.059723,16.955521
121.9868240,0.068408,2.486458,-0.673067,0.143974,12.694839,15.354973
122.0069199,0.027705,2.385899,-0.553353,0.175647,11.833004,15.743713
122.0270157,-0.197357,2.242242,-0.603633,0.053827,11.408207,17.881210
122.0471115,-0.360168,2.311676,-0.776021,-0.031566,12.385555,19.341553
122.0671997,-0.384110,2.443361,-0.917283,-0.056920,13.495914,19.453354
122.0872955,-0.329042,2.464910,-0.972351,-0.088418,13.774639,18.941780
122.1073914,-0.250031,2.357167,-0.735318,0.023175,12.404583,18.298462
122.1274872,-0.247637,2.194356,-0.625181,0.009642,11.281738,18.381805
122.1475830,-0.463121,2.187173,-0.795175,-0.117368,11.937492,20.407928
122.1676788,-0.611566,2.270973,-0.967563,-0.189012,13.023586,21.691437
122.1877747,-0.611566,2.321253,-0.993900,-0.177701,13.346714,21.632423
122.2078705,-0.508613,2.342802,-0.826301,-0.042156,12.772007,20.671692
122.2279282,-0.285945,2.213511,-0.627576,0.021103,11.389690,18.727829
122.2479935,-0.099192,2.112951,-0.412091,0.125909,10.141495,17.020676
122.2680511,0.044465,2.057883,-0.340262,0.148553,9.627045,15.659431
122.2881470,0.171362,2.105768,-0.601239,-0.034029,10.723873,14.432968
122.3082428,0.106716,2.251819,-0.989111,-0.249655,12.786449,15.035515
122.3283691,0.154602,2.256608,-1.127979,-0.354365,13.327072,14.587379
122.3484650,0.092350,2.249425,-1.039391,-0.290065,12.963459,15.170204
122.3685608,0.022916,2.275762,-0.960380,-0.211264,12.796696,15.813416
122.3886566,-0.001026,2.345196,-0.845455,-0.077847,12.693012,16.017441
122.4087219,0.006157,2.414629,-0.804752,-0.002666,12.855370,15.933540
122.4287796,-0.063277,2.390687,-0.711375,0.056481,12.423569,16.574066
122.4488449,-0.173414,2.342802,-0.553353,0.154182,11.677727,17.604134
122.4689407,-0.233271,2.268579,-0.400120,0.232967,10.838161,18.199738
122.4890366,-0.309888,2.208722,-0.457582,0.154552,10.790176,18.955452
122.5091629,-0.443967,2.259002,-0.646730,0.042337,11.725372,20.160301
122.5292892,-0.499035,2.201539,-0.720953,-0.047727,11.755398,20.728470
122.5494232,-0.518190,2.136894,-0.682644,-0.055453,11.336914,20.976845
122.5695496,-0.506218,2.081825,-0.756866,-0.148477,11.341522,20.924004
122.5897141,-0.434390,2.060277,-0.828695,-0.223219,11.462551,20.262314
122.6098709,-0.355379,2.124922,-0.797569,-0.163857,11.613640,19.451050
122.6300354,-0.300311,2.177597,-0.670672,-0.034205,11.382931,18.888969
122.6502304,-0.297916,2.191962,-0.661096,-0.017994,11.413708,18.855766
122.6704254,-0.226088,2.282945,-0.615604,0.070351,11.641541,18.124199
122.6906204,-0.056095,2.333224,-0.716164,0.016797,12.182446,16.528503
122.7108459,-0.077643,2.393081,-0.847849,-0.047866,12.928608,16.704361
122.7310715,-0.185385,2.314070,-0.862215,-0.105302,12.650486,17.729744
122.7513046,-0.333830,2.218299,-0.725741,-0.051173,11.774815,19.171921
122.7715378,-0.364956,2.132105,-0.728135,-0.104039,11.403259,19.535614
122.7917633,-0.410447,2.196751,-0.855032,-0.161760,12.172535,19.906288
122.8119888,-0.427207,2.294916,-0.888552,-0.125843,12.746223,19.972488
122.8322220,-0.443967,2.280550,-0.730529,-0.010325,12.118675,20.140060
122.8524475,-0.388899,2.165625,-0.512650,0.088882,10.815044,19.732201
122.8726730,-0.285945,2.096191,-0.440823,0.099769,10.215069,18.813698
122.8928757,-0.139894,2.172808,-0.574902,0.032523,10.978737,17.378983
122.9130707,0.001368,2.215905,-0.802358,-0.124715,11.950718,16.030502
122.9332581,-0.113557,2.244636,-1.068122,-0.311269,13.078632,17.097328
122.9534531,-0.250031,2.122528,-1.132768,-0.433209,12.796246,18.452820
122.9736481,-0.257214,2.108162,-1.032208,-0.363489,12.355129,18.531113
122.9938507,-0.132711,2.172808,-0.960380,-0.271950,12.352608,17.311096
123.0140762,-0.149471,2.323647,-0.991506,-0.200837,13.160301,17.393478
123.0343018,-0.211722,2.462515,-0.922071,-0.056710,13.540619,17.887863
123.0545349,-0.192568,2.498429,-0.613210,0.204333,12.579224,17.696289
123.0747299,-0.070460,2.484064,-0.378572,0.375728,11.678036,16.605942
123.0949249,0.030099,2.515189,-0.354629,0.411785,11.718483,15.693871
123.1150818,0.027705,2.438572,-0.313926,0.397176,11.247036,15.732010
123.1352463,-0.144683,2.347590,-0.333080,0.330823,10.939903,17.337769
123.1554031,-0.331436,2.235059,-0.603633,0.055403,11.419872,19.136429
123.1755753,-0.431996,2.199145,-0.912494,-0.203917,12.402409,20.105461
123.1957016,-0.384110,2.177597,-1.123190,-0.384156,13.066063,19.676643
123.2158279,-0.326648,2.191962,-1.183047,-0.424524,13.336216,19.125420
123.2359543,-0.338619,2.208722,-1.254876,-0.468437,13.694019,19.224281
123.2560501,-0.410447,2.227876,-1.290790,-0.479461,13.951389,19.878067
123.2761459,-0.527767,2.261396,-1.353041,-0.497229,14.405132,20.931618
123.2962418,-0.551709,2.438572,-1.266847,-0.315088,14.876656,20.962730
123.3162994,-0.448756,2.519978,-1.137556,-0.171616,14.688141,19.966782
123.3363647,-0.350590,2.615749,-0.950803,0.026372,14.362450,19.024330
123.3564301,-0.293128,2.618143,-0.771232,0.162101,13.693672,18.518410
123.3764877,-0.271579,2.584623,-0.617999,0.257951,12.993290,18.349800
123.3965530,-0.226088,2.512795,-0.613210,0.214610,12.650993,17.988403
123.4166107,-0.321859,2.462515,-0.723347,0.101741,12.852165,18.878960
123.4366684,-0.364956,2.431390,-0.838272,-0.004653,13.145817,19.290268
123.4567261,-0.348196,2.388293,-0.852637,-0.043870,13.000580,19.171913
123.4767914,-0.376927,2.421813,-0.991506,-0.128086,13.672890,19.405899
123.4968567,-0.386505,2.436178,-1.221356,-0.293400,14.613708,19.480713
123.5169144,-0.384110,2.376321,-1.274030,-0.372369,14.549171,19.507904
123.5369492,-0.321859,2.275762,-1.135162,-0.334611,13.535709,19.016190
123.5569763,-0.369745,2.364350,-1.020236,-0.187213,13.520939,19.386848
123.5770035,-0.285945,2.450544,-1.096854,-0.194907,14.164085,18.563995
123.5970306,-0.331436,2.512795,-1.089671,-0.146851,14.427933,18.928772
123.6170273,-0.302705,2.424207,-0.871792,-0.038316,13.213875,18.733231
123.6370163,-0.403264,2.306887,-0.680250,0.042915,12.040085,19.741707
123.6570511,-0.460727,2.385899,-0.716164,0.067290,12.544212,20.194977
123.6770782,-0.405659,2.524766,-0.764050,0.114054,13.302570,19.580078
123.6971054,-0.171020,2.496035,-0.749684,0.096052,13.049484,17.504318
123.7171402,-0.070460,2.400264,-0.828695,-0.028664,12.889709,16.636162
123.7371674,-0.233271,2.381110,-1.056151,-0.210826,13.683552,18.130508
123.7571945,-0.472698,2.440967,-1.039391,-0.146581,13.978016,20.251778
123.7772217,-0.467910,2.445755,-1.041785,-0.145651,14.006023,20.204361
123.7972488,-0.405659,2.452938,-1.080093,-0.174157,14.155468,19.639229
123.8172760,-0.345802,2.395475,-1.190230,-0.298525,14.295910,19.144669
123.8373032,-0.338619,2.318859,-1.168682,-0.331865,13.865402,19.137833
123.8573380,-0.321859,2.414629,-1.056151,-0.185186,13.862549,18.913376
123.8773651,-0.362562,2.491247,-0.814329,0.051602,13.321487,19.222549
123.8973923,-0.216511,2.496035,-0.656307,0.170191,12.727512,17.912155
123.9174194,-0.077643,2.476881,-0.617999,0.183558,12.476540,16.673210
123.9374542,-0.115951,2.335618,-0.522227,0.172525,11.524490,17.079048
123.9574738,-0.235665,2.294916,-0.558142,0.123471,11.497864,18.205452
123.9775009,-0.283551,2.376321,-0.756866,0.019811,12.577904,18.592133
123.9975357,-0.396082,2.467304,-1.096854,-0.178203,14.278728,19.541466
124.0175629,-0.455939,2.460121,-1.180653,-0.242713,14.592514,20.083946
124.0375900,-0.283551,2.378716,-1.106431,-0.248610,13.878601,18.590515
124.0576248,-0.053700,2.383504,-0.969957,-0.148953,13.330402,16.489044
124.0776520,-0.132711,2.347590,-0.771232,-0.015217,12.459087,17.227791
124.0976791,-0.451150,2.438572,-0.852637,-0.006117,13.265511,20.060387
124.1176987,-0.585229,2.555892,-0.989111,-0.026204,14.348114,21.137672
124.1377335,-0.403264,2.548709,-0.931649,0.000595,14.019508,19.539467
124.1577606,-0.204540,2.481669,-0.914888,-0.039237,13.596886,17.812675
124.1777878,-0.307493,2.395475,-0.855032,-0.043281,13.026573,18.796791
124.1978226,-0.520584,2.366744,-0.926860,-0.104154,13.252399,20.756172
124.2178497,-0.685789,2.553498,-1.235722,-0.205384,15.334160,22.022507
124.2378769,-0.551709,2.529555,-1.120796,-0.145574,14.714115,20.869446
124.2578735,-0.288339,2.378716,-0.670672,0.088838,12.282745,18.634155
124.2778625,-0.312282,2.390687,-0.481524,0.245988,11.683315,18.843719
124.2978592,-0.393687,2.512795,-0.613210,0.222675,12.707142,19.483315
124.3178558,-0.396082,2.622931,-0.857426,0.104594,14.064877,19.417534
124.3378525,-0.278762,2.575046,-0.840666,0.080606,13.755131,18.419243
124.3578491,-0.175808,2.527161,-0.843060,0.043952,13.526016,17.531700
124.3778381,-0.151866,2.582229,-1.039391,-0.071250,14.490715,17.292618
124.3978348,-0.149471,2.613355,-1.434446,-0.346393,16.163067,17.257385
124.4178314,-0.202145,2.754617,-1.281213,-0.136194,16.180523,17.649399
124.4378281,-0.175808,2.496035,-0.857426,0.013047,13.441704,17.547264
124.4578247,-0.388899,2.431390,-0.273223,0.439621,11.183586,19.506180
124.4778137,-0.630721,2.436178,-0.352234,0.395997,11.584957,21.672180
124.4978104,-0.654663,2.508007,-0.876580,0.034501,13.760338,21.802002
124.5178070,-0.740857,2.474486,-1.106431,-0.154500,14.525906,22.604378
124.5378036,-0.898879,2.378716,-0.960380,-0.088297,13.667473,24.141228
124.5578003,-0.793531,2.385899,-0.984323,-0.113067,13.712162,23.191086
124.5777893,-0.836628,2.359561,-1.319521,-0.380332,14.908501,23.614227
124.5977859,-0.927611,2.455332,-1.580497,-0.501388,16.445366,24.277420
124.6177826,-1.047324,2.469698,-1.539794,-0.447169,16.437950,25.301300
124.6377792,-1.085633,2.345196,-1.159105,-0.238900,14.424297,25.854622
124.6577759,-0.843811,2.342802,-1.089671,-0.215965,13.953327,23.703270
124.6777725,-0.908456,2.682788,-1.324310,-0.163231,16.380352,23.776360
124.6977615,-1.047324,2.718703,-1.427263,-0.198092,17.044968,24.896744
124.7177582,-1.049719,2.670817,-1.082488,0.024650,15.497040,24.992485
124.7377548,-1.025776,2.548709,-0.819118,0.141974,13.979065,24.984055
124.7577515,-0.994650,2.567863,-0.902917,0.086673,14.344151,24.685387
124.7777481,-0.807897,2.622931,-0.890946,0.111051,14.401276,22.996872
124.7977371,-0.748040,2.749828,-1.135162,0.004880,15.822941,22.326233
124.8177338,-0.855782,2.965313,-1.453600,-0.070956,18.038960,22.962181
124.8377304,-0.853388,2.792925,-0.991506,0.150564,15.522533,23.161568
124.8577271,-0.846205,2.615749,-1.247693,-0.157787,15.750889,23.336609
124.8777237,-1.018593,2.570258,-1.159105,-0.102091,15.340073,24.887550
124.8977127,-0.779166,2.752223,-1.233327,-0.063235,16.231804,22.587212
124.9177094,-0.788743,2.819262,-1.580497,-0.269505,17.909515,22.586052
124.9377060,-0.815080,2.912639,-1.772039,-0.337868,19.112396,22.691940
124.9577026,-1.004227,2.713914,-1.570920,-0.310832,17.574600,24.541527
124.9776993,-0.939582,2.658846,-1.379378,-0.216208,16.519512,24.075760
124.9976883,-0.937188,2.821656,-1.463178,-0.167520,17.538300,23.823448
125.0176849,-1.018593,2.994044,-1.752885,-0.244042,19.498341,24.249985
125.0376816,-1.064084,2.871936,-1.637959,-0.242773,18.553482,24.799889
125.0576782,-1.179009,2.780954,-1.475149,-0.173309,17.604057,25.892769
125.0776749,-1.150278,2.768982,-1.417686,-0.143787,17.299019,25.674950
125.0976715,-0.908456,2.780954,-1.544583,-0.257300,17.679234,23.639603
125.1176605,-0.846205,2.859965,-1.578103,-0.233809,18.105247,23.015373
125.1376572,-0.769588,3.037141,-1.700211,-0.204210,19.294437,22.173676
125.1576538,-0.774377,3.154460,-1.669085,-0.098826,19.640556,22.082832
125.1776505,-0.918033,3.099392,-1.532611,-0.027184,18.941921,23.298660
125.1976471,-0.752829,3.068267,-1.309944,0.092952,17.824432,22.003136
125.2176361,-0.702549,2.927004,-0.977140,0.235763,15.935303,21.744133
125.2376328,-0.688183,2.859965,-0.816723,0.310034,15.053749,21.696800
125.2576294,-0.891697,2.852782,-1.132768,0.089512,16.334019,23.402824
125.2776260,-1.143095,2.888696,-1.537400,-0.149275,18.269882,25.420731
125.2976227,-0.965919,2.816868,-1.448812,-0.157089,17.480648,24.069336
125.3176117,-0.635509,2.768982,-1.405715,-0.191411,16.902306,21.349236
125.3376083,-0.601989,2.847993,-1.556554,-0.249322,17.829491,20.985878
125.3576050,-0.771983,2.900668,-1.642748,-0.259209,18.495899,22.349327
125.3776016,-0.609172,3.001227,-1.659508,-0.215213,18.894939,20.898132
125.3975983,-0.386505,3.219106,-1.764856,-0.148883,20.133141,18.915878
125.4175797,-0.293128,3.135306,-1.858233,-0.278781,20.163536,18.211121
125.4375763,-0.513401,2.910244,-1.810348,-0.393005,19.108608,20.185913
125.4575729,-0.841417,2.790531,-1.750491,-0.405330,18.529175,23.064140
125.4775696,-1.272386,2.795320,-1.807953,-0.386933,19.124344,26.636703
125.4975662,-1.621950,2.843205,-2.030621,-0.448310,20.622139,29.367912
125.5175629,-1.636316,2.938976,-1.798376,-0.218711,20.014008,29.278870
125.5375900,-1.243655,2.816868,-1.214173,0.049517,16.770950,26.363098
125.5576172,-0.961130,2.821656,-0.967563,0.198859,15.624638,24.022690
125.5776825,-0.805503,2.960525,-1.113614,0.167065,16.650074,22.555588
125.5977402,-0.843811,2.965313,-1.154316,0.144314,16.849564,22.864105
125.6178055,-0.941976,2.869542,-1.125585,0.111470,16.409443,23.796913
125.6378632,-0.977890,2.855176,-1.286001,-0.011552,16.999393,24.114037
125.6579285,-0.788743,2.855176,-1.556554,-0.227565,17.961449,22.542641
125.6779938,-0.613961,2.953341,-1.681056,-0.263717,18.789333,20.983383
125.6980820,-0.702549,2.898273,-1.599651,-0.236743,18.268684,21.775192
125.7182159,-0.989862,2.747434,-1.633171,-0.334452,17.961185,24.370445
125.7383423,-1.042536,2.855176,-1.726548,-0.319886,18.837803,24.647827
125.7584686,-0.805503,2.977284,-1.693028,-0.237800,19.040676,22.535767
125.7785950,-0.669029,2.907850,-1.434446,-0.114580,17.618031,21.486122
125.7987213,-0.709732,2.754617,-1.388955,-0.182433,16.814919,21.995476
125.8188934,-0.827051,2.788136,-1.482332,-0.216197,17.402370,22.946465
125.8390884,-0.850994,2.986861,-1.707394,-0.236450,19.167320,22.896400
125.8592758,-1.020987,3.017987,-1.716970,-0.201784,19.445843,24.235558
125.8794708,-1.159855,2.958130,-1.683451,-0.202245,19.167961,25.446281
125.8997040,-1.135913,2.915033,-1.535006,-0.130401,18.361683,25.320381
125.9199295,-0.874937,2.883907,-1.302761,-0.015756,17.114265,23.223083
125.9401627,-0.803108,2.838416,-1.163893,0.047916,16.338127,22.682945
125.9603882,-0.925216,2.800108,-1.063334,0.109461,15.872379,23.753494
125.9806213,-0.999439,2.778559,-1.120796,0.061051,16.055412,24.404457
126.0008469,-0.915639,2.814474,-1.190230,0.024203,16.413185,23.653748
126.0210724,-0.855782,2.757011,-1.432052,-0.197865,17.087284,23.228790
126.0413055,-0.987468,2.699548,-1.530217,-0.293199,17.335003,24.421783
126.0615616,-0.903668,2.558286,-1.448812,-0.338526,16.340622,23.914169
126.0818253,-0.925216,2.515189,-1.365012,-0.302708,15.835621,24.165298
126.1020889,-0.882119,2.615749,-1.343464,-0.224929,16.152023,23.645729
126.1223526,-0.618749,2.728280,-1.250087,-0.105877,16.105278,21.248688
126.1425781,-0.482276,2.788136,-1.132768,0.010949,15.841030,20.027313
126.1628113,-0.331436,2.802502,-0.941226,0.154664,15.120014,18.730461
126.1830368,-0.374533,2.740251,-0.680250,0.314162,13.915592,19.142593
126.2032623,-0.482276,2.563075,-0.625181,0.250298,13.004391,20.224785
126.2234879,-0.618749,2.371533,-0.735318,0.054762,12.629723,21.639183
126.2437210,-0.635509,2.335618,-0.893340,-0.089018,13.053020,21.833046
126.2639771,-0.549315,2.349984,-1.008265,-0.175404,13.494514,21.034393
126.2842407,-0.429601,2.345196,-0.977140,-0.162643,13.299488,19.949097
